month,commodity_name,avg_modal_price
2022-07-01,millets,3303.85
2022-07-01,ginger(dry),4793.63
2022-07-01,groundnut,5931.24
2022-07-01,turmeric,6624.08
2022-07-01,sugar,3733.03
2022-08-01,coconut,3949.23
2022-08-01,coffee,12729.85
2022-08-01,rice,3012.76
2022-08-01,jowar(sorghum),2470.07
2022-08-01,cotton,8826.57
2022-08-01,turmeric,6625.63
2022-08-01,maize,2144.26
2022-08-01,barley (jau),2563.39
2022-08-01,groundnut,6006.9
2022-08-01,sunflower,5901.65
2022-08-01,sugarcane,4223.0
2022-08-01,millets,3567.36
2022-08-01,ginger(dry),4746.87
2022-08-01,sugar,3783.72
2022-08-01,wheat,2254.57
2022-09-01,sugar,3788.38
2022-09-01,turmeric,6443.03
2022-09-01,rice,3056.95
2022-09-01,sunflower,5109.32
2022-09-01,jowar(sorghum),2486.28
2022-09-01,maize,2111.81
2022-09-01,barley (jau),2565.05
2022-09-01,wheat,2262.45
2022-09-01,millets,3257.42
2022-09-01,coconut,4080.8
2022-09-01,ginger(dry),4188.3
2022-09-01,groundnut,5986.07
2022-09-01,cotton,8394.02
2022-09-01,coffee,13434.68
2022-09-01,sugarcane,300.0
2022-10-01,millets,2894.56
2022-10-01,sugarcane,300.0
2022-10-01,cotton,7962.29
2022-10-01,sunflower,5422.82
2022-10-01,jowar(sorghum),2497.83
2022-10-01,sugar,3858.68
2022-10-01,tea,27000.0
2022-10-01,coffee,12727.46
2022-10-01,rice,3005.4
2022-10-01,maize,1947.74
2022-10-01,barley (jau),2574.5
2022-10-01,groundnut,5897.38
2022-10-01,wheat,2310.44
2022-10-01,turmeric,6580.21
2022-10-01,ginger(dry),4455.2
2022-10-01,coconut,3812.36
2022-11-01,wheat,2477.68
2022-11-01,coconut,3886.8
2022-11-01,barley (jau),2653.38
2022-11-01,sunflower,5710.08
2022-11-01,jowar(sorghum),2927.14
2022-11-01,rice,2976.4
2022-11-01,cotton,8344.06
2022-11-01,groundnut,5902.97
2022-11-01,sugar,3868.09
2022-11-01,turmeric,6659.16
2022-11-01,maize,2007.96
2022-11-01,ginger(dry),4593.64
2022-11-01,coffee,11997.73
2022-11-01,millets,2751.63
2022-11-01,sugarcane,275.0
2022-12-01,sugarcane,331.33
2022-12-01,sugar,3835.53
2022-12-01,millets,3369.96
2022-12-01,turmeric,6791.97
2022-12-01,coconut,3991.61
2022-12-01,barley (jau),2708.6
2022-12-01,sunflower,5633.07
2022-12-01,ginger(dry),4656.05
2022-12-01,rice,2940.66
2022-12-01,coffee,12572.73
2022-12-01,maize,2086.54
2022-12-01,cotton,8046.11
2022-12-01,groundnut,6183.83
2022-12-01,jowar(sorghum),3152.56
2022-12-01,wheat,2565.7
2023-01-01,maize,2127.73
2023-01-01,rice,2974.22
2023-01-01,barley (jau),2750.57
2023-01-01,sugar,3821.33
2023-01-01,groundnut,6484.12
2023-01-01,turmeric,6811.11
2023-01-01,sunflower,5521.7
2023-01-01,sugarcane,290.92
2023-01-01,millets,3295.09
2023-01-01,coconut,4006.85
2023-01-01,ginger(dry),4709.43
2023-01-01,jowar(sorghum),3452.87
2023-01-01,coffee,12481.67
2023-01-01,cotton,7902.96
2023-01-01,wheat,2672.07
2023-02-01,coconut,3981.14
2023-02-01,barley (jau),2697.17
2023-02-01,groundnut,6782.97
2023-02-01,ginger(dry),5058.64
2023-02-01,maize,2104.84
2023-02-01,coffee,14114.58
2023-02-01,wheat,2477.88
2023-02-01,turmeric,6701.34
2023-02-01,cotton,7699.52
2023-02-01,jowar(sorghum),3502.32
2023-02-01,millets,3334.82
2023-02-01,sunflower,5149.03
2023-02-01,rice,3021.26
2023-02-01,sugarcane,291.67
2023-02-01,sugar,3764.78
2023-03-01,sugarcane,289.67
2023-03-01,sunflower,4655.44
2023-03-01,coffee,14704.84
2023-03-01,maize,2093.35
2023-03-01,cotton,7392.47
2023-03-01,coconut,4277.03
2023-03-01,wheat,2249.98
2023-03-01,barley (jau),2255.87
2023-03-01,millets,3218.75
2023-03-01,sugar,3769.13
2023-03-01,rice,3013.14
2023-03-01,groundnut,6745.34
2023-03-01,turmeric,6432.2
2023-03-01,jowar(sorghum),3511.04
2023-03-01,ginger(dry),5838.17
2023-04-01,cotton,7512.69
2023-04-01,groundnut,6611.59
2023-04-01,coffee,16780.43
2023-04-01,turmeric,5916.4
2023-04-01,rice,3016.2
2023-04-01,sugarcane,298.16
2023-04-01,wheat,2204.92
2023-04-01,ginger(dry),7131.98
2023-04-01,maize,2005.26
2023-04-01,sunflower,4406.82
2023-04-01,barley (jau),1985.44
2023-04-01,sugar,3840.27
2023-04-01,millets,3273.44
2023-04-01,coconut,3791.21
2023-04-01,jowar(sorghum),3329.02
2023-05-01,jowar(sorghum),3141.94
2023-05-01,coffee,17445.45
2023-05-01,rice,3055.08
2023-05-01,millets,3272.53
2023-05-01,sunflower,4031.56
2023-05-01,coconut,3754.15
2023-05-01,groundnut,6467.82
2023-05-01,maize,1890.47
2023-05-01,ginger(dry),8633.94
2023-05-01,wheat,2229.2
2023-05-01,barley (jau),1905.76
2023-05-01,sugar,3842.54
2023-05-01,cotton,7136.88
2023-05-01,sugarcane,294.12
2023-05-01,turmeric,5952.56
2023-06-01,groundnut,6388.5
2023-06-01,coconut,3925.9
2023-06-01,turmeric,6223.15
2023-06-01,sunflower,4148.33
2023-06-01,jowar(sorghum),3370.07
2023-06-01,wheat,2276.12
2023-06-01,cotton,6796.77
2023-06-01,maize,1871.36
2023-06-01,sugar,3862.44
2023-06-01,millets,3427.72
2023-06-01,rice,3085.42
2023-06-01,coffee,19244.74
2023-06-01,barley (jau),1835.18
2023-06-01,ginger(dry),11859.08
2023-06-01,sugarcane,300.0
2023-07-01,sunflower,4310.68
2023-07-01,coconut,3760.12
2023-07-01,cotton,6656.2
2023-07-01,turmeric,8424.51
2023-07-01,jowar(sorghum),3594.64
2023-07-01,sugarcane,310.0
2023-07-01,millets,3407.57
2023-07-01,maize,1984.76
2023-07-01,sugar,3886.65
2023-07-01,ginger(dry),13809.31
2023-07-01,rice,3174.68
2023-07-01,wheat,2295.88
2023-07-01,groundnut,6862.93
2023-07-01,barley (jau),1833.16
2023-07-01,coffee,18404.55
2023-08-01,cotton,6802.13
2023-08-01,barley (jau),1863.65
2023-08-01,wheat,2420.29
2023-08-01,jowar(sorghum),3678.21
2023-08-01,coffee,18754.24
2023-08-01,millets,2969.73
2023-08-01,turmeric,11208.03
2023-08-01,maize,2145.24
2023-08-01,sugar,3905.32
2023-08-01,coconut,3743.93
2023-08-01,rice,3296.34
2023-08-01,ginger(dry),13934.86
2023-08-01,sunflower,4454.55
2023-08-01,groundnut,6923.16
2023-09-01,millets,3094.0
2023-09-01,turmeric,10828.45
2023-09-01,cotton,6803.7
2023-09-01,jowar(sorghum),3671.7
2023-09-01,rice,3259.03
2023-09-01,wheat,2399.73
2023-09-01,ginger(dry),11530.36
2023-09-01,groundnut,6493.82
2023-09-01,maize,2024.29
2023-09-01,coffee,17067.16
2023-09-01,sugarcane,300.0
2023-09-01,sunflower,4363.61
2023-09-01,sugar,3975.91
2023-09-01,coconut,3507.73
2023-09-01,barley (jau),1903.34
2023-10-01,maize,1965.06
2023-10-01,ginger(dry),10435.08
2023-10-01,millets,2992.85
2023-10-01,jowar(sorghum),3570.17
2023-10-01,wheat,2470.39
2023-10-01,sugar,4027.77
2023-10-01,cotton,6755.64
2023-10-01,coconut,3596.13
2023-10-01,coffee,16923.88
2023-10-01,rice,3290.3
2023-10-01,sugarcane,300.0
2023-10-01,groundnut,6284.34
2023-10-01,barley (jau),1910.21
2023-10-01,sunflower,4470.68
2023-10-01,turmeric,10324.43
2023-11-01,cotton,6817.05
2023-11-01,wheat,2559.27
2023-11-01,barley (jau),1950.97
2023-11-01,sugarcane,300.0
2023-11-01,sunflower,4596.71
2023-11-01,ginger(dry),10415.25
2023-11-01,turmeric,10250.08
2023-11-01,coconut,3785.33
2023-11-01,rice,3328.95
2023-11-01,maize,2073.47
2023-11-01,sugar,4097.74
2023-11-01,groundnut,6422.99
2023-11-01,coffee,17046.75
2023-11-01,jowar(sorghum),3897.74
2023-11-01,millets,2607.06
2023-12-01,millets,2716.56
2023-12-01,coconut,4391.8
2023-12-01,maize,2092.06
2023-12-01,sugarcane,295.5
2023-12-01,ginger(dry),9857.57
2023-12-01,turmeric,10552.31
2023-12-01,sunflower,4349.48
2023-12-01,sugar,4086.75
2023-12-01,barley (jau),1995.96
2023-12-01,groundnut,6569.83
2023-12-01,cotton,6665.58
2023-12-01,wheat,2527.54
2023-12-01,coffee,17024.29
2023-12-01,jowar(sorghum),3894.29
2023-12-01,rice,3317.97
2024-01-01,sugar,4055.6
2024-01-01,turmeric,11196.66
2024-01-01,maize,2126.57
2024-01-01,ginger(dry),10501.03
2024-01-01,coconut,4231.95
2024-01-01,coffee,17968.75
2024-01-01,sugarcane,279.43
2024-01-01,millets,2439.43
2024-01-01,wheat,2541.99
2024-01-01,cotton,6505.9
2024-01-01,rice,3314.9
2024-01-01,groundnut,6530.74
2024-01-01,barley (jau),2071.57
2024-01-01,sunflower,4404.63
2024-01-01,jowar(sorghum),3552.69
2024-02-01,sunflower,4275.08
2024-02-01,groundnut,6248.49
2024-02-01,ginger(dry),10340.12
2024-02-01,maize,2149.41
2024-02-01,turmeric,11336.27
2024-02-01,sugar,4026.7
2024-02-01,coconut,3915.38
2024-02-01,wheat,2459.65
2024-02-01,millets,2608.91
2024-02-01,cotton,6562.07
2024-02-01,rice,3367.13
2024-02-01,barley (jau),2062.7
2024-02-01,sugarcane,310.58
2024-02-01,jowar(sorghum),3246.73
2024-02-01,coffee,15818.03
2024-03-01,jowar(sorghum),2989.8
2024-03-01,sugar,3985.93
2024-03-01,maize,2153.6
2024-03-01,coconut,3969.96
2024-03-01,wheat,2430.32
2024-03-01,coffee,15957.02
2024-03-01,rice,3422.89
2024-03-01,sunflower,4099.63
2024-03-01,turmeric,13640.36
2024-03-01,ginger(dry),10634.29
2024-03-01,millets,2460.49
2024-03-01,groundnut,6162.43
2024-03-01,barley (jau),1977.23
2024-03-01,sugarcane,320.62
2024-03-01,cotton,7037.86
2024-04-01,wheat,2385.14
2024-04-01,sunflower,4121.26
2024-04-01,sugar,4007.14
2024-04-01,sugarcane,665.92
2024-04-01,rice,3393.99
2024-04-01,jowar(sorghum),2967.81
2024-04-01,millets,2425.45
2024-04-01,cotton,6978.4
2024-04-01,turmeric,13142.51
2024-04-01,coconut,3898.53
2024-04-01,groundnut,6252.31
2024-04-01,ginger(dry),11786.26
2024-04-01,coffee,18503.17
2024-04-01,maize,2127.54
2024-04-01,barley (jau),1897.38
2024-05-01,barley (jau),2000.6
2024-05-01,sugarcane,300.0
2024-05-01,rice,3421.72
2024-05-01,jowar(sorghum),2836.02
2024-05-01,groundnut,6139.13
2024-05-01,turmeric,13825.92
2024-05-01,sugar,4081.0
2024-05-01,cotton,6902.7
2024-05-01,wheat,2421.74
2024-05-01,coffee,19579.49
2024-05-01,coconut,3761.59
2024-05-01,sunflower,4179.66
2024-05-01,maize,2160.46
2024-05-01,ginger(dry),12910.28
2024-05-01,millets,2529.55
2024-06-01,turmeric,14031.33
2024-06-01,groundnut,6017.49
2024-06-01,coconut,1938.67
2024-06-01,barley (jau),2091.39
2024-06-01,cotton,6850.84
2024-06-01,jowar(sorghum),2967.96
2024-06-01,millets,2451.55
2024-06-01,sugar,4140.38
2024-06-01,maize,2174.73
2024-06-01,wheat,2469.96
2024-06-01,sunflower,5493.17
2024-06-01,sugarcane,342.86
2024-06-01,rice,3429.79
2024-06-01,ginger(dry),13297.17
2024-06-01,coffee,20371.64
2024-07-01,coffee,21175.68
2024-07-01,jowar(sorghum),2897.68
2024-07-01,groundnut,5931.91
2024-07-01,ginger(dry),12501.49
2024-07-01,cotton,7037.37
2024-07-01,coconut,3194.69
2024-07-01,sunflower,4267.56
2024-07-01,millets,2308.28
2024-07-01,rice,3493.32
2024-07-01,barley (jau),2135.04
2024-07-01,maize,2338.06
2024-07-01,turmeric,13493.95
2024-07-01,sugarcane,415.0
2024-07-01,wheat,2510.78
2024-07-01,sugar,4462.44
2024-08-01,cotton,7022.81
2024-08-01,maize,2456.74
2024-08-01,sunflower,4321.33
2024-08-01,jowar(sorghum),2704.22
2024-08-01,groundnut,5977.64
2024-08-01,coconut,3603.72
2024-08-01,barley (jau),2185.23
2024-08-01,ginger(dry),10322.92
2024-08-01,wheat,2581.02
2024-08-01,turmeric,12915.47
2024-08-01,coffee,21945.83
2024-08-01,rice,3536.46
2024-08-01,sugarcane,550.0
2024-08-01,sugar,4101.68
2024-08-01,millets,2357.68
2024-09-01,jowar(sorghum),2646.3
2024-09-01,sugarcane,425.0
2024-09-01,ginger(dry),8560.78
2024-09-01,sugar,4158.9
2024-09-01,groundnut,5695.31
2024-09-01,barley (jau),2244.36
2024-09-01,wheat,2628.79
2024-09-01,turmeric,13151.61
2024-09-01,maize,2393.13
2024-09-01,rice,3573.16
2024-09-01,cotton,6890.3
2024-09-01,sunflower,5119.05
2024-09-01,millets,2547.57
2024-09-01,coffee,24811.76
2024-09-01,coconut,4078.0
2024-10-01,maize,2237.98
2024-10-01,rice,3591.53
2024-10-01,turmeric,13158.93
2024-10-01,sugar,4143.48
2024-10-01,coffee,24649.43
2024-10-01,jowar(sorghum),2565.24
2024-10-01,sunflower,5353.02
2024-10-01,cotton,7122.66
2024-10-01,barley (jau),2312.08
2024-10-01,ginger(dry),7867.03
2024-10-01,wheat,2727.4
2024-10-01,millets,2663.79
2024-10-01,sugarcane,550.0
2024-10-01,groundnut,5505.9
2024-10-01,coconut,4928.77
2024-11-01,wheat,2809.21
2024-11-01,sunflower,5625.27
2024-11-01,rice,3598.93
2024-11-01,sugar,4186.92
2024-11-01,groundnut,5422.66
2024-11-01,coffee,23971.43
2024-11-01,ginger(dry),7036.68
2024-11-01,cotton,7231.03
2024-11-01,jowar(sorghum),2642.72
2024-11-01,coconut,5073.83
2024-11-01,sugarcane,450.0
2024-11-01,millets,2717.22
2024-11-01,maize,2273.46
2024-11-01,turmeric,13432.69
2024-11-01,barley (jau),2355.45
2024-12-01,coffee,24771.67
2024-12-01,cotton,7161.48
2024-12-01,rice,3608.76
2024-12-01,coconut,5497.94
2024-12-01,millets,2603.9
2024-12-01,sunflower,5366.16
2024-12-01,maize,2328.78
2024-12-01,barley (jau),2385.66
2024-12-01,turmeric,13396.57
2024-12-01,jowar(sorghum),2723.71
2024-12-01,wheat,2816.44
2024-12-01,ginger(dry),6906.21
2024-12-01,sugar,4116.66
2024-12-01,groundnut,5441.32
2024-12-01,sugarcane,322.5
2025-01-01,ginger(dry),6577.69
2025-01-01,sugarcane,340.0
2025-01-01,cotton,7167.75
2025-01-01,jowar(sorghum),2766.6
2025-01-01,turmeric,13266.44
2025-01-01,groundnut,5457.95
2025-01-01,coffee,25671.79
2025-01-01,coconut,5940.59
2025-01-01,rice,3605.33
2025-01-01,sugar,4160.72
2025-01-01,sunflower,5357.33
2025-01-01,maize,2382.2
2025-01-01,barley (jau),2439.23
2025-01-01,wheat,2929.33
2025-01-01,millets,2705.24
2025-02-01,ginger(dry),6147.16
2025-02-01,maize,2356.01
2025-02-01,sugarcane,325.0
2025-02-01,turmeric,12106.76
2025-02-01,jowar(sorghum),2894.73
2025-02-01,wheat,2891.92
2025-02-01,cotton,7035.74
2025-02-01,groundnut,5375.56
2025-02-01,coffee,30019.84
2025-02-01,rice,3635.0
2025-02-01,sugar,4152.04
2025-02-01,sunflower,5437.82
2025-02-01,barley (jau),2454.5
2025-02-01,coconut,6047.14
2025-02-01,millets,2857.74
2025-03-01,maize,2341.58
2025-03-01,groundnut,5533.27
2025-03-01,coconut,5756.94
2025-03-01,wheat,2730.88
2025-03-01,sugar,4152.2
2025-03-01,cotton,6942.65
2025-03-01,coffee,29354.55
2025-03-01,sunflower,4989.96
2025-03-01,rice,3647.06
2025-03-01,jowar(sorghum),2802.05
2025-03-01,millets,3197.14
2025-03-01,barley (jau),2383.57
2025-03-01,ginger(dry),6363.42
2025-03-01,turmeric,11596.07
2025-09-01,other green and fresh vegetables,1150.0
2025-09-01,mousambi(sweet lime),3935.6201550387595
2025-09-01,mustard,6568.612781954887
2025-09-01,mustard oil,15462.708333333334
2025-09-01,niger seed (ramtil),8810.0
2025-09-01,onion,2100.607902735562
2025-09-01,onion green,4108.670520231214
2025-09-01,orange,10589.166666666666
2025-09-01,orchid,23.0
2025-09-01,moath dal,10000.0
2025-09-01,paddy(dhan)(basmati),2786.8333333333335
2025-09-01,peas cod,7600.0
2025-09-01,papaya,3055.133333333333
2025-09-01,papaya (raw),2126.923076923077
2025-09-01,pear(marasebu),7320.54347826087
2025-09-01,peas wet,8103.846153846154
2025-09-01,mint(pudina),3984.878787878788
2025-09-01,peas(dry),4434.090909090909
2025-09-01,pegeon pea (arhar fali),8450.0
2025-09-01,pepper ungarbled,68700.0
2025-09-01,pineapple,4783.308823529412
2025-09-01,plum,5743.571428571428
2025-09-01,paddy(dhan)(common),2164.386243386243
2025-09-01,millets,2750.0
2025-09-01,marigold(calcutta),18482.59259259259
2025-09-01,methi seeds,4441.5
2025-09-01,kulthi(horse gram),4180.0
2025-09-01,kutki,3435.0
2025-09-01,lak(teora),3177.3
2025-09-01,leafy vegetable,3220.0
2025-09-01,lemon,5530.979094076655
2025-09-01,lentil (masur)(whole),6845.373333333333
2025-09-01,lilly,14.0
2025-09-01,lime,6720.347222222223
2025-09-01,linseed,7259.2
2025-09-01,little gourd (kundru),4377.5
2025-09-01,long melon(kakri),2900.0
2025-09-01,lotus,15.0
2025-09-01,mahedi,11500.0
2025-09-01,mahua,3300.0
2025-09-01,maize,2292.119760479042
2025-09-01,mango,8587.766666666666
2025-09-01,mango (raw-ripe),8109.9009900990095
2025-09-01,marasebu,3800.0
2025-09-01,pointed gourd (parval),4105.135135135135
2025-09-01,marigold(loose),2383.3333333333335
2025-09-01,mashrooms,13560.0
2025-09-01,masur dal,9074.761904761905
2025-09-01,mataki,8530.0
2025-09-01,methi(leaves),2591.157894736842
2025-09-01,pomegranate,9811.586206896553
2025-09-01,rajgir,4035.714285714286
2025-09-01,pumpkin,2047.2704081632653
2025-09-01,tamarind fruit,14250.0
2025-09-01,tapioca,3148.529411764706
2025-09-01,taramira,5450.0
2025-09-01,tender coconut,3637.391304347826
2025-09-01,thondekai,4462.068965517241
2025-09-01,tinda,3186.6666666666665
2025-09-01,tomato,3155.8621973929235
2025-09-01,tube flower,49500.0
2025-09-01,tube rose(loose),10454.545454545454
2025-09-01,turmeric,10151.777777777777
2025-09-01,turmeric (raw),8750.0
2025-09-01,turnip,5580.0
2025-09-01,water melon,2184.6774193548385
2025-09-01,wheat,2600.3216981132077
2025-09-01,white peas,3990.0
2025-09-01,white pumpkin,2000.0
2025-09-01,wood,2310.8333333333335
2025-09-01,yam,5150.0
2025-09-01,yam (ratalu),7612.048192771084
2025-09-01,basil,15400.0
2025-09-01,buttery,3750.0
2025-09-01,gulli,4337.5
2025-09-01,karanja seeds,5000.0
2025-09-01,sweet pumpkin,1835.1851851851852
2025-09-01,sweet potato,3988.0
2025-09-01,suvarna gadde,2850.0
2025-09-01,suva (dill seed),7051.666666666667
2025-09-01,raddish,2417.6370656370655
2025-09-01,ragi (finger millet),3858.8
2025-09-01,raibel,550.0
2025-09-01,kodo millet(varagu),2287.5
2025-09-01,rice,3603.8953488372094
2025-09-01,ridgeguard(tori),3820.7056451612902
2025-09-01,rose(local),13692.758620689656
2025-09-01,rose(loose)),8250.0
2025-09-01,round gourd,1730.0
2025-09-01,rubber,18050.0
2025-09-01,safflower,7521.0
2025-09-01,potato,1695.5767097966727
2025-09-01,seemebadnekai,1650.0
2025-09-01,"sesamum(sesame,gingelly,til)",8993.98
2025-09-01,she buffalo,100000.0
2025-09-01,snakeguard,3770.402714932127
2025-09-01,soanf,6637.5
2025-09-01,soyabean,4520.711764705882
2025-09-01,spinach,2287.195652173913
2025-09-01,sponge gourd,2026.9
2025-09-01,squash(chappal kadoo),1768.75
2025-09-01,sugar,4187.0
2025-09-01,sunflower,6199.333333333333
2025-09-01,surat beans (papadi),6500.0
2025-09-01,seetapal,6333.333333333333
2025-09-01,knool khol,4031.25
2025-09-01,jowar(sorghum),2705.3137254901962
2025-09-01,karbuja(musk melon),3423.214285714286
2025-09-01,black gram (urd beans)(whole),6818.6621621621625
2025-09-01,black gram dal (urd dal),10400.275862068966
2025-09-01,black pepper,66832.25
2025-09-01,bottle gourd,2033.6496519721577
2025-09-01,brinjal,3158.1488469601677
2025-09-01,bunch beans,3150.0
2025-09-01,cabbage,2203.7879656160458
2025-09-01,capsicum,5945.5649717514125
2025-09-01,carnation,180.0
2025-09-01,carrot,5681.884773662551
2025-09-01,castor seed,6273.125
2025-09-01,cauliflower,3268.259016393443
2025-09-01,chapparad avare,3800.0
2025-09-01,chikoos(sapota),4581.803278688524
2025-09-01,chili red,16833.333333333332
2025-09-01,chilly capsicum,2924.375
2025-09-01,chow chow,3292.063492063492
2025-09-01,chrysanthemum(loose),2557.5
2025-09-01,cluster beans,4251.639344262295
2025-09-01,cock,425.0
2025-09-01,coconut,6617.4157303370785
2025-09-01,coconut oil,40133.333333333336
2025-09-01,coconut seed,6916.666666666667
2025-09-01,bitter gourd,3950.8362573099416
2025-09-01,coffee,24050.0
2025-09-01,bhindi(ladies finger),3031.59797979798
2025-09-01,bengal gram(gram)(whole),5871.563981042654
2025-09-01,nigella seeds,20700.0
2025-09-01,ajwan,9542.222222222223
2025-09-01,alsandikai,4600.0
2025-09-01,amaranthus,2887.185929648241
2025-09-01,amla(nelli kai),7321.428571428572
2025-09-01,amphophalus,4943.478260869565
2025-09-01,amranthas red,1274.5
2025-09-01,anthorium,40.0
2025-09-01,apple,8336.317236363637
2025-09-01,arecanut(betelnut/supari),36810.75
2025-09-01,arhar (tur/red gram)(whole),6050.636363636364
2025-09-01,arhar dal(tur dal),10768.854166666666
2025-09-01,asalia,6050.0
2025-09-01,asgand,16600.0
2025-09-01,ashgourd,2606.544502617801
2025-09-01,astera,67.5
2025-09-01,bajra(pearl millet/cumbu),2369.7934782608695
2025-09-01,banana,3816.439790575916
2025-09-01,banana - green,3067.8195488721803
2025-09-01,barley (jau),2314.4074074074074
2025-09-01,beans,5831.273885350319
2025-09-01,beetroot,3668.2741116751267
2025-09-01,bengal gram dal (chana dal),8172.2
2025-09-01,betal leaves,14565.217391304348
2025-09-01,colacasia,4366.8705035971225
2025-09-01,copra,20033.333333333332
2025-09-01,coriander(leaves),4685.6483050847455
2025-09-01,green fodder,165.0
2025-09-01,green gram (moong)(whole),7231.421568627451
2025-09-01,green gram dal (moong dal),11206.5
2025-09-01,green peas,9608.818181818182
2025-09-01,ground nut seed,5551.111111111111
2025-09-01,groundnut,5740.9655172413795
2025-09-01,groundnut (split),5415.0
2025-09-01,groundnut pods (raw),3116.6666666666665
2025-09-01,guar,4629.184210526316
2025-09-01,guar seed(cluster beans seed),4688.333333333333
2025-09-01,guava,4206.618279569892
2025-09-01,gur(jaggery),4209.0125
2025-09-01,hybrid cumbu,3500.0
2025-09-01,indian beans (seam),5986.617021276596
2025-09-01,isabgul (psyllium),9950.0
2025-09-01,jack fruit,3663.75
2025-09-01,jamun(narale hannu),12000.0
2025-09-01,jarbara,72.0
2025-09-01,jasmine,36919.25925925926
2025-09-01,jute,7895.454545454545
2025-09-01,kabuli chana(chickpeas-white),7999.105263157895
2025-09-01,kakada,27868.18181818182
2025-09-01,kankambra,400.0
2025-09-01,green chilli,5105.942486085343
2025-09-01,green avare (w),5560.63829787234
2025-09-01,grapes,9866.25
2025-09-01,gram raw(chholia),4775.0
2025-09-01,corriander seed,6796.666666666667
2025-09-01,cotton,7168.84
2025-09-01,cow,57500.0
2025-09-01,cowpea (lobia/karamani),6733.5
2025-09-01,cowpea(veg),4723.122641509434
2025-09-01,cucumbar(kheera),2783.5414364640883
2025-09-01,cummin seed(jeera),16851.896551724138
2025-09-01,custard apple (sharifa),4777.777777777777
2025-09-01,drumstick,5330.875576036867
2025-09-01,dry chillies,16216.666666666666
2025-09-01,dry fodder,535.0
2025-09-01,kartali (kantola),6137.5
2025-09-01,duster beans,3550.0
2025-09-01,field pea,5694.444444444444
2025-09-01,fig(anjura/anjeer),10600.0
2025-09-01,firewood,376.6666666666667
2025-09-01,fish,23242.85714285714
2025-09-01,french beans (frasbean),6180.555555555556
2025-09-01,garlic,7857.51376146789
2025-09-01,ghee,53750.0
2025-09-01,ginger(dry),6157.5
2025-09-01,ginger(green),6653.415625
2025-09-01,gladiolus cut flower,60.0
2025-09-01,goat,6000.0
2025-09-01,elephant yam (suran),5592.436974789916
2025-09-01,poppy seeds,137500.0
